"","baseMean","lgFC_LcDC_vs_CD3_CD28","lfcSE","stat","pvalue","padj"
"Cmtm8",12.2557249248077,1.98747110510751,0.423911803494492,4.68840709016335,2.7533987208787e-06,1.77990330189921e-05
"Rhbdd3",30.1145636315273,1.13208779975173,0.241481989557609,4.68808378556801,2.75775115942482e-06,1.78199978378923e-05
"Mtmr11",3.22919176718969,-5.43171512330814,1.15885018889743,-4.68715902654859,2.7702370672511e-06,1.78934814026223e-05
"Tedc1",19.7345619843673,1.60334092571626,0.342084273262035,4.68697642960075,2.77270885893225e-06,1.79022488383793e-05
"Sp140l2",186.572276143851,-1.3849570010112,0.295501246897863,-4.68680594599959,2.77501858414015e-06,1.79099632525622e-05
"Ppargc1b",29.5786301120074,-1.28416656054821,0.274080885012113,-4.68535615131081,2.79473526844035e-06,1.8029970824187e-05
"Myo19",27.4658528628954,-1.04377068049162,0.222904907403404,-4.68258277778806,2.8328273109046e-06,1.8268381341779e-05
"Dag1",138.530446160287,0.719492299051557,0.153698721961825,4.68118595826881,2.85220065621994e-06,1.83859355303038e-05
"Zfp819",6.59218456021884,5.1869084090167,1.10868276469864,4.67844235896155,2.89062403724392e-06,1.86261470253856e-05
"Pfas",40.1609891254024,-1.00154132967567,0.21412369036302,-4.67739617217359,2.90540600071768e-06,1.87063895773663e-05
"Rrm2",170.787604368857,1.19250596656705,0.254948946493494,4.67743045409085,2.90492047144626e-06,1.87063895773663e-05
"Dcp1b",66.7290684599334,-0.769741548911267,0.164580720449721,-4.67698492756581,2.91123646447417e-06,1.87364192970004e-05
"Mcm6",413.128306565691,-0.501923771539521,0.107344369528803,-4.67582765395852,2.92770413953096e-06,1.88287875391494e-05
"Ssx2ip",18.1060299239177,1.77348048082802,0.379288264715002,4.67581163408948,2.92793272365508e-06,1.88287875391494e-05
"Map3k5",79.6138916149646,-0.708789167078654,0.151589021449797,-4.67572889052119,2.92911364678484e-06,1.88288441864553e-05
"Lrrc61",80.2469692137982,-0.917955366662678,0.196384789634238,-4.67426916500177,2.95002226690369e-06,1.89556630782164e-05
"Utp14a",112.794670316183,-0.825449448427763,0.176602149000906,-4.67406230953356,2.95299675400722e-06,1.8967189066922e-05
"Foxn3",168.986933700652,-0.80241410748353,0.17169061850252,-4.67360485087746,2.95958502174565e-06,1.90019079893374e-05
"Ppt2",129.241989630137,0.947215094119165,0.202696392612282,4.67307326939459,2.96725851288273e-06,1.9043564023551e-05
"Rnf187",358.089246211838,-0.709902211432342,0.151954730936513,-4.6718006544261,2.98570660290739e-06,1.91543094525177e-05
"Gnb4",72.8930491721941,-0.881844538795208,0.188774075240689,-4.67142820151996,2.99112653869582e-06,1.91814198473491e-05
"Xlr4b",17.9011637557056,-1.66435023544913,0.356544695453346,-4.66799886991143,3.04147572829391e-06,1.94965148041953e-05
"Marveld1",29.8054213462082,1.64068675206186,0.351492220995656,4.66777542733197,3.04478435502797e-06,1.95099385238011e-05
"E230029C05Rik",10.8357040018977,-3.1988155654471,0.685403925478505,-4.6670517143798,3.05552445608117e-06,1.95709509021085e-05
"Dexi",103.724490182178,0.795087055258996,0.17037810263093,4.66660353050943,3.06219384103327e-06,1.96058516788993e-05
"Wdr44",26.6106999871412,-1.24975231250471,0.267830964151892,-4.66619801210121,3.06824035715397e-06,1.96367382857854e-05
"Csf1",248.759661676016,-0.653326883431204,0.140030393631355,-4.66560770478985,3.07706265844811e-06,1.968535824186e-05
"Nr1h3",18.0742912757866,-2.60495452477203,0.558419077901066,-4.66487379794274,3.0880650302455e-06,1.97478808303597e-05
"Pcnt",127.262621876582,0.603157370606475,0.129340863752433,4.66331639597642,3.11153798255511e-06,1.98900700962058e-05
"Plod3",189.926085457113,0.860614732942899,0.184601540340825,4.66201274027275,3.13131800842972e-06,2.00085491198946e-05
"Tcf19",38.6060664210339,1.6177632017867,0.347425953150356,4.65642588619904,3.21746027431294e-06,2.05508078912776e-05
"Agap3",116.717317379209,0.662619319182341,0.142374027812154,4.65407440784488,3.25439274835755e-06,2.0778444002232e-05
"Fbxo8",68.8942701612413,-1.00230735705512,0.215367170206126,-4.65394682065899,3.25640822654947e-06,2.07830519472748e-05
"Faap100",85.2306193618527,-0.698463671428087,0.150107688096797,-4.65308393116868,3.27007064002043e-06,2.08551001145291e-05
"Shroom3",5.66617799555577,4.49557806524669,0.966153138889676,4.65306987504394,3.27029364968244e-06,2.08551001145291e-05
"Snx18",62.0748923993824,0.840304380303669,0.180621503599239,4.65229423716972,3.28262229004759e-06,2.09254144711605e-05
"Haus5",80.1159649165983,0.765447289479182,0.164578932508632,4.65094333649925,3.30420113941182e-06,2.10546160664464e-05
"Tmem41a",21.8952221239269,-1.32747657339365,0.285440590999875,-4.65062298513187,3.30933824818931e-06,2.10789887465952e-05
"Tjp2",35.0483893927192,1.13069154784373,0.243216221047013,4.6489150393681,3.33685615965312e-06,2.12458412004232e-05
"Exoc6",183.10251146214,-0.701334825621304,0.150920122858416,-4.64705973158564,3.3669969493969e-06,2.14292547524215e-05
"Hgf",16.5269386602911,2.00695056461066,0.432090425061102,4.64474667386312,3.40493998030589e-06,2.1662160730152e-05
"Ercc8",41.7265221707117,-0.926637069123719,0.199529844101882,-4.64410260677881,3.41557792237814e-06,2.17212366370081e-05
"Tbl1x",84.8328653937144,-1.15933891229089,0.249652421651516,-4.64381200319053,3.42038819794238e-06,2.17432196326658e-05
"Mfng",166.008457956569,-0.602396531329525,0.129760613286154,-4.64236809671276,3.44438524197637e-06,2.18871062211663e-05
"Cd300c",8.61258613752192,-3.41360628873452,0.735622661487686,-4.64043111699552,3.47683059324513e-06,2.20845419730683e-05
"Sema4f",9.93946563531276,-2.54257514605112,0.547928689882464,-4.64033950585161,3.47837235989924e-06,2.20856022092575e-05
"Nr3c1",390.808455633038,-0.868568814946447,0.187194125093778,-4.63993629346713,3.48516600501388e-06,2.21199947469549e-05
"Dhcr24",68.7821937466632,1.29039753457468,0.278348929515008,4.63589903802776,3.55389410306428e-06,2.25472965527744e-05
"Sephs2",67.610841307237,1.09721032133731,0.236693230233083,4.63557964989885,3.55938631704314e-06,2.25732261338259e-05
"Zfp952",36.1242490471474,-0.993697855720526,0.214368298683613,-4.63547017829874,3.56127066806821e-06,2.25762636195137e-05
"Trappc4",303.48928116666,-0.424120695197282,0.0915720708185064,-4.63155077095372,3.6293697071626e-06,2.29988934816016e-05
"AI837181",175.272164332011,-0.701090226153995,0.151406303118627,-4.63052205696279,3.64744923867743e-06,2.3104347227963e-05
"Actn4",638.99182832215,0.665249091856889,0.143702670317942,4.62934398076965,3.66825985529369e-06,2.32270107668261e-05
"Npm3",24.8420081831503,-1.64168516662745,0.354634637337512,-4.62922961770662,3.67028611980133e-06,2.32306840931791e-05
"Ank",63.1522999996458,1.12461283459914,0.243009743448515,4.6278507957744,3.69480045515026e-06,2.33766343093871e-05
"Ccdc186",49.7966106687505,1.00768924898729,0.217776454514952,4.62717262631394,3.70691527153343e-06,2.34440499692571e-05
"Cd70",10.8016129355871,2.23034178170633,0.482075518111026,4.62654023677815,3.71824658057134e-06,2.35064592956702e-05
"Luc7l2",152.280379903973,-0.732641015108617,0.158363660646804,-4.62632028153614,3.72219556949038e-06,2.35221674383531e-05
"Kcmf1",321.986476110117,0.460286811717898,0.0995274205898013,4.62472360873245,3.75098236249495e-06,2.36947623559256e-05
"Map3k10",45.4623418150146,1.04316378249248,0.225569315908543,4.62458193079518,3.75354699131136e-06,2.37016426369598e-05
"Zfp36l1",634.589850561602,-0.859847488990553,0.186008398515219,-4.62262723540519,3.78910257286305e-06,2.39167558862365e-05
"Dctn2",258.163195351124,0.621293855582005,0.134433185100193,4.62158101155572,3.80826562807957e-06,2.40282714255578e-05
"Tmem63a",38.9131455941666,1.68432543995031,0.36447559947792,4.6212296306336,3.81472247653375e-06,2.40595609984445e-05
"Reps1",91.802469012666,0.640393918837318,0.138590282383094,4.62077071945873,3.82317106573141e-06,2.41033830454904e-05
"Cstdc4",33.7724707732805,5.67794490252598,1.22884132430318,4.62056800193117,3.82690881941246e-06,2.41174826500752e-05
"Inhca",8.08861062444956,-4.34822964029998,0.941690128997994,-4.61747395072168,3.88439423249298e-06,2.44701603728499e-05
"Gak",231.413131759953,0.532504084530885,0.115340772930621,4.61678963128844,3.89721974242832e-06,2.45413320040645e-05
"Dusp6",58.9750047854006,-1.33575585000662,0.289358445078275,-4.61626703048284,3.90704164783831e-06,2.45839079635232e-05
"Ivd",33.0885408474218,1.13946342226409,0.2468362249922,4.61627308674038,3.90692768907934e-06,2.45839079635232e-05
"Fbxw4",67.7917651169908,-0.859744356776492,0.186279760666383,-4.6153396037278,3.92453040705403e-06,2.46746209232548e-05
"Hcrtr2",3.90256412588489,-5.18365989565011,1.12312341740972,-4.61539650522584,3.92345524170981e-06,2.46746209232548e-05
"Mars1",276.68221537061,0.473230235356531,0.102640593930747,4.61055628415229,4.01592889626009e-06,2.52393903714875e-05
"Rhof",147.81658352916,0.627089665597826,0.136018558035255,4.61032431644575,4.02041274717522e-06,2.5257688842637e-05
"Ndufa3",679.541100518239,-0.47769863475691,0.10364168572323,-4.60913609638287,4.04345594338289e-06,2.53925239540668e-05
"Anp32a",273.980110286742,-0.570555811650008,0.123810551567644,-4.60829714774578,4.05980188347427e-06,2.54852119797306e-05
"Fndc3b",25.0693927192522,1.36993686396149,0.297297019249077,4.6079737611286,4.06611959091713e-06,2.5514900433005e-05
"Gm6967",43.5690803363482,3.25665385935212,0.707249340318538,4.60467571151831,4.13109090474805e-06,2.58850945539813e-05
"Mtrr",57.8900080043622,-0.784263986211898,0.170317385691001,-4.60472066917909,4.13019859112149e-06,2.58850945539813e-05
"Prkx",77.4888746961124,-1.31631879019268,0.285860226025779,-4.6047636934072,4.12934482496885e-06,2.58850945539813e-05
"Syngr2",689.955192941795,-0.680512013946069,0.147787933425116,-4.60465207256507,4.13156016162899e-06,2.58850945539813e-05
"Tnfrsf4",78.3974018231067,-1.30519121844525,0.283629351122993,-4.60174947789261,4.1895694217915e-06,2.62383014392431e-05
"Pwp2",79.7958260639252,-0.909581095765525,0.197797240198672,-4.59855301748356,4.2543545525289e-06,2.66336521947873e-05
"Gimap1",384.152844501405,-0.753950302306067,0.163958079664571,-4.59843335472407,4.25679839502925e-06,2.66385700887222e-05
"Rbmxl1",278.638383593356,-0.679449022843237,0.147764309262206,-4.59819442350968,4.26168205223922e-06,2.66587462956273e-05
"Osbpl5",32.5456167910646,-1.04561204064138,0.227404772210019,-4.59802153877276,4.26521909344525e-06,2.66704863826799e-05
"Plk4",74.5872353662753,1.00245473161304,0.218104934645822,4.5962038100647,4.30257859477699e-06,2.68936274499991e-05
"Leo1",104.246845752537,-0.665361907686266,0.144815362391057,-4.59455334503486,4.33677178259609e-06,2.709681132463e-05
"Atp8b4",144.78377415611,1.0309406511124,0.224415727641707,4.59388770094738,4.35063568225864e-06,2.71728660963464e-05
"Ubtf",120.899875805332,-0.796594998839941,0.173423375608305,-4.59335424677198,4.36177699994465e-06,2.72318638659583e-05
"Nop58",510.508910454365,-1.11142788880066,0.242027037786712,-4.59216416051875,4.38673083764345e-06,2.73770179393568e-05
"Tiam2",18.963407717608,2.01843393218282,0.439717067716772,4.59030153790374,4.42606125007271e-06,2.76117467655021e-05
"Cpne7",5.96076569174409,3.31066241209182,0.721261992973767,4.59009686402847,4.43040360785806e-06,2.76281069707422e-05
"Etv6",274.746968141295,-0.638187636920117,0.13905921218075,-4.58932297193369,4.44685941302929e-06,2.77199649246809e-05
"Ccser2",87.1914717733246,-0.915163667011928,0.199429694192138,-4.58890372729662,4.4557985407526e-06,2.77649137931147e-05
"Golgb1",136.623186651393,0.577999282407266,0.125961125380958,4.58871164146207,4.45989994043811e-06,2.77796947046133e-05
"Usp36",67.1761911066341,-0.752717751822635,0.164043558572289,-4.58852367245455,4.46391693921373e-06,2.77939386478796e-05
"Cflar",303.586251775364,-0.62551504157226,0.136353492102183,-4.58745157112297,4.48689467046857e-06,2.79261820946948e-05
"Aqr",194.295764500128,-0.73042927553361,0.159303290523671,-4.58514870052276,4.53663447935153e-06,2.82248242743234e-05
"Mettl13",41.9282852554995,-0.855978164839827,0.186691344838026,-4.58499115522723,4.5400565431979e-06,2.82351793689242e-05
"Mettl2",62.5844926350306,-1.00493723429001,0.219249462203391,-4.5835334061516,4.57183803703201e-06,2.84133550489195e-05
"Smu1",288.474288321274,-0.722491737824332,0.157628317910325,-4.58351486206531,4.57224370028989e-06,2.84133550489195e-05
"Lars",193.453391217317,-0.461413649016218,0.10073262402296,-4.58057807479581,4.63692471286734e-06,2.88041603199927e-05
"Iglc3",775.78904219573,-2.06546176093449,0.450995894804655,-4.57977951623957,4.65466350443472e-06,2.89031753131965e-05
"Ear2",21.9178515026668,-4.73660701650692,1.03450619372365,-4.57861639228836,4.68061690971062e-06,2.90531027965964e-05
"Ube2m",459.099661082859,0.883243922599889,0.19296288474831,4.57727362312159,4.71075122248676e-06,2.92288557891183e-05
"Slc25a24",58.5794345628832,0.982292272272334,0.214621438517586,4.57685997753595,4.72007160206436e-06,2.92753784616069e-05
"Rnf44",331.983518772053,-0.49161319218623,0.107463253970844,-4.57470971723609,4.76880713855627e-06,2.95662361535191e-05
"Nemp2",27.4428918514692,-1.22832174181476,0.268606165414661,-4.57294693857283,4.8091195883002e-06,2.98046670781074e-05
"Tox",5.65548641970411,-2.98429638495387,0.652687347736982,-4.57232148792391,4.82350111988976e-06,2.98822684110717e-05
"Mzt2",46.7166866290773,0.908832151809299,0.198824973526758,4.57101608358564,4.85365023899024e-06,3.0057454679699e-05
"Fpgs",26.066587647794,-1.24075719747675,0.27145447073959,-4.57077459102533,4.85924740583335e-06,3.00805203573437e-05
"Soat2",5.66277149120555,3.11087213030525,0.680748155046822,4.56978415180763,4.88226793687631e-06,3.02113837203317e-05
"Gm44096",8.10101074043481,2.96508306854182,0.649024730327062,4.5685209360938,4.91178013476257e-06,3.03823011493361e-05
"Nrg4",9.11369989938631,3.1716097899793,0.694294755788589,4.56810275972335,4.92158747180778e-06,3.04312475547037e-05
"B4galt7",29.0177737311077,1.3694697163064,0.299823283475155,4.56758961623433,4.93364766556807e-06,3.04940808386631e-05
"Lzts2",12.8386406939019,1.76588400309631,0.386758923468176,4.56585199705577,4.97469673343304e-06,3.07359724330263e-05
"Rpf2",26.5479553500828,-2.47822914280128,0.542845935527138,-4.56525319729025,4.98891825221894e-06,3.081198877495e-05
"Glrx5",227.517559626925,-0.881827993692173,0.19318327369579,-4.5647222806712,5.00156010063471e-06,3.08781942569547e-05
"Creb3l1",10.0452765890354,2.80191638877265,0.613941727865192,4.56381487297748,5.02323776919628e-06,3.10001119955317e-05
"Arhgap27",184.531929112546,-0.827797996727042,0.181416261221771,-4.56297572859307,5.04336470394189e-06,3.11123696636415e-05
"Snx32",21.9142091459028,1.53465960989661,0.336341748986662,4.56279844687812,5.04762668778091e-06,3.11267082965499e-05
"Ctbp2",40.562713630399,1.42571862006797,0.312550424859438,4.5615635323777,5.07741078231338e-06,3.12983602483047e-05
"Skap2",300.703917245182,0.490027864583009,0.10744659075357,4.56066461621751,5.09919691310014e-06,3.14205980867053e-05
"Hepacam2",6.55544970168037,-5.24799347025677,1.15095419434496,-4.55968925265836,5.12293707376836e-06,3.15547780494689e-05
"Mlx",146.632925462875,0.615796389583317,0.135072797914883,4.558996327087,5.13986701249989e-06,3.16469236062853e-05
"Kctd9",22.6682716293962,1.15824391202942,0.254107818816706,4.55808057155802,5.16232345759916e-06,3.17730130355835e-05
"Pcyox1l",17.6720201789918,2.09239903850168,0.459214969212948,4.55646958131147,5.20205686506852e-06,3.20053012181006e-05
"F10",403.756309865174,1.07709656460872,0.236397640413104,4.55629152104266,5.20646646589882e-06,3.20079132446225e-05
"Taok1",30.7304871746741,-2.32623907431778,0.510550537206016,-4.55633459333547,5.20539946744585e-06,3.20079132446225e-05
"Stard3nl",75.6900087184797,-0.789807731836712,0.173401961768217,-4.55477967943889,5.24405117507495e-06,3.22266404270865e-05
"Bmi1",78.9424089615328,-0.949714309123802,0.208582337889436,-4.55318661557634,5.28393612900477e-06,3.24593307748882e-05
"Gm14964",2.79794577726398,-5.49573946751242,1.20718409673444,-4.5525280546513,5.30050898811185e-06,3.25486912786807e-05
"Mak16",106.913244839913,-1.15837201472458,0.254473026145876,-4.55204243950221,5.31276148900461e-06,3.26114637215782e-05
"Rpp14",81.6600011517884,-0.924318517763579,0.203066024296539,-4.55181274644837,5.31856629058019e-06,3.26346252451796e-05
"Scaper",26.9618206766595,-1.17546211015577,0.258267277976927,-4.55133967943386,5.3305407758334e-06,3.26956116926261e-05
"Papss2",46.5269045247588,1.33123017761303,0.292612304887995,4.54946752195742,5.37818336612242e-06,3.29752433562559e-05
"Ptcd3",13.6378119195209,-1.52537604409433,0.335388488470436,-4.54808705883414,5.41357418346969e-06,3.31795710351992e-05
"Sytl3",48.4834475143166,-0.801086248566188,0.176186609224987,-4.54680552676519,5.44662819544701e-06,3.33694261371704e-05
"Rrp1",413.943771786319,-0.507486107302009,0.111686154616514,-4.54385871771226,5.52336850939884e-06,3.38266838486401e-05
"Plp2",91.1972577174396,1.67458497028407,0.368548249689067,4.54373334209799,5.52665636942213e-06,3.38339207006087e-05
"9530082P21Rik",5.80313807327957,-3.22691134139002,0.710349985248234,-4.5427062833856,5.55366066728043e-06,3.3986287603502e-05
"Pfkp",375.711237632167,-0.368912929481695,0.0812384879030407,-4.54111024225362,5.59587594662971e-06,3.42315884259938e-05
"Wdr83os",72.1828254575667,-1.07839786904289,0.237517886720436,-4.54028066657645,5.61793937078234e-06,3.43534747058422e-05
"Sf3b6",151.400392376188,-2.29480021369154,0.50558346815393,-4.53891465650706,5.65445138627693e-06,3.45635871648221e-05
"Il17f",50.402752148661,1.46981977017019,0.324024491063697,4.53613788681564,5.72937292654887e-06,3.50082338121267e-05
"Cela3b",59.5822480146904,-5.97535410871077,1.31792795840058,-4.53390040830637,5.79043393596702e-06,3.53678824134502e-05
"Haus4",98.7354414967064,0.759273881814917,0.16749697163295,4.53306035573454,5.81351948386354e-06,3.54953922420311e-05
"Chst11",45.39435693083,1.20635781726308,0.266203338221563,4.5317155874996,5.85065864604946e-06,3.57085792135784e-05
