"","baseMean","lgFC_Treatment_6H_vs_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Rnpepl1",353.554631113111,0.77124797393104,0.214282622063016,3.59920914960726,0.000319186405044082,0.00159546943622759
"Gp9",4.81204737981655,3.42086346521349,0.950592124208251,3.59866590317349,0.000319853779617996,0.00159806122910983
"Rida",50.0034370765025,-0.977869061251869,0.271736077581907,-3.59859857385745,0.000319936584140428,0.00159806122910983
"Steap3",38.7039523390986,-1.51253423576949,0.420327018089572,-3.5984701688797,0.000320094557795902,0.00159827163204932
"Pdcd4",16.8933999350069,-1.79134879194555,0.497903298044526,-3.59778454768411,0.000320939298059131,0.00160180055020493
"Rdh11",125.986972881662,0.763901696167222,0.212330088835904,3.59770817388764,0.000321033525755047,0.00160180055020493
"Tnfrsf26",79.1241600234745,-1.39480182800858,0.387706145213734,-3.59757472309257,0.000321198235494992,0.00160204297067567
"Gdpd5",9.01381758827372,-2.13185689793465,0.592748080871928,-3.59656482531113,0.000322447254032212,0.00160769147691666
"1700088E04Rik",5.55544843714614,-2.75458707436397,0.766148164540518,-3.59537123738459,0.000323929317613911,0.00161449742261615
"Zbed3",18.6967522301618,-1.67009826360664,0.46454335446361,-3.59513971636736,0.000324217531722791,0.00161535033140037
"Cstb",7239.05291702404,0.575182739217108,0.160034009112031,3.59412816318596,0.00032547960371311,0.00162105292881807
"Arpc5",1345.94349832624,0.526444601889949,0.146494320361606,3.59361783167071,0.000326118066274993,0.00162364664104287
"Hmox1",4796.9115228482,1.22910473004269,0.342074411267088,3.59309170624581,0.000326777515151513,0.00162575643672206
"Rock1",64.5719416242372,0.840362081748885,0.233880093206442,3.59313214830607,0.000326726780577826,0.00162575643672206
"Gm12764",2.52131215603743,4.22595957435259,1.1761783262185,3.59295821063066,0.000326945037772229,0.00162600351157378
"Polr1g",96.9081825769662,-0.669131841423391,0.186245023183219,-3.59275018460565,0.000327206248246525,0.00162671618047174
"Phf1",22.727062881813,-1.4181779275157,0.394863213094648,-3.59156761249311,0.000328694874424448,0.0016335282736166
"Abi3",133.105204313142,-1.33887566453309,0.372800562354539,-3.59139926205315,0.000328907309212015,0.00163399540435325
"Psmd3",224.822777389604,0.807631554285803,0.224894133982968,3.59116327305792,0.000329205310722781,0.00163412095284686
"Rpp21",128.098234653156,-0.59241652495189,0.164962912566959,-3.59121038622197,0.000329145797116803,0.00163412095284686
"Smpd5",17.6458350044987,-3.0215626155232,0.841403580009042,-3.59109788371797,0.000329287927581494,0.00163412095284686
"Jdp2",63.1166788810754,0.939775965553969,0.261790746220116,3.58979826110353,0.000330933980100171,0.00164110898255282
"Map3k1",18.9907348394196,-1.42499080745609,0.396950014638097,-3.58984948962722,0.000330868950491793,0.00164110898255282
"Tmem14c",888.609963195004,-0.556378061511005,0.154998838153711,-3.58956278729813,0.000331233044967802,0.00164200182837794
"Phospho2",64.7566630438412,-0.897432146029414,0.250031275925453,-3.58927955195887,0.000331593104699512,0.00164319629038595
"Slc9a4",17.0145682201243,-1.824145601275,0.508240950354033,-3.58913542878497,0.000331776460226853,0.0016435145584523
"Aldh3a2",235.665469981757,-0.599144533098434,0.166948315861358,-3.58880249858881,0.000332200381481117,0.00164502385603499
"Rnasel",78.7892587881143,-1.08755346536567,0.303088378352442,-3.58823875490543,0.000332919354352114,0.00164799261307562
"Elovl7",12.4685012677379,-1.68618503595717,0.469954124674178,-3.58797794811614,0.000333252467778307,0.00164904987283699
"Ddx4",3.26867270907095,4.53330323838374,1.26358565960587,3.58765011609719,0.000333671631067156,0.00165053202660541
"Zeb1",15.6624493181425,1.4164043627943,0.394936819311104,3.58640747972033,0.000335264938694659,0.00165781903019051
"Mrpl51",152.9436706724,-0.635088476178416,0.177193614366452,-3.58414990545312,0.000338177828636948,0.00167162354850424
"Polr2c",228.85790264671,0.656505490614938,0.183198467748715,3.58357522681595,0.000338923093469784,0.00167470737733135
"Sms",53.595924032065,0.779725112933528,0.217590987894977,3.58344396740306,0.000339093531033551,0.00167494964344392
"Psmc2",589.531859705359,0.577679372128473,0.161223969703476,3.58308614526082,0.000339558562843203,0.00167664636112556
"Igsf3",9.93286590322998,1.70788144690167,0.476672760057227,3.58292226872084,0.000339771738755721,0.00167694207053035
"Mak16",87.0436489495871,0.680273274422133,0.18986914246535,3.58285325139802,0.000339861556190408,0.00167694207053035
"2310009B15Rik",143.486982298271,0.637352010495383,0.177985538333011,3.58092020545455,0.00034238621636274,0.00168879522378991
"2700049A03Rik",11.2598376509567,-1.65097393064192,0.461343720314197,-3.5786201436047,0.000345413074893723,0.00170311607620936
"Ciao1",153.802201008901,-0.561606862988406,0.156969672808004,-3.57780489021806,0.000346491935548409,0.0017078252028674
"Plscr4",15.8176116712437,-2.23898165455554,0.625956836481359,-3.57689464203529,0.000347700231026503,0.00171316870972916
"Cby1",19.5942427506805,-1.71269634016111,0.478959754501044,-3.57586691588589,0.000349069207617871,0.00171929981731387
"R3hdm2",159.587120306274,-0.657778650659658,0.183956461362255,-3.57573007106466,0.000349251870831504,0.00171958558529316
"Ripk1",98.9632449736144,0.632351048424001,0.176859436201263,3.57544421720533,0.000349633722775634,0.00172085153029349
"H2-T24",10.3705693286683,1.62041498007431,0.453297126480717,3.57473031575292,0.000350589079329872,0.00172493828046894
"Srrt",141.043887054869,0.832367976274551,0.232966026735394,3.57291570766223,0.000353028424421937,0.00173632090671125
"Fibp",181.964341464792,0.487187628486567,0.136390869691972,3.57199590842731,0.000354270947726629,0.00174181111719051
"Cep97",10.0500753104546,-2.10775100367779,0.590375242146763,-3.57018867527955,0.000356724194780803,0.00175324794841324
"Prr12",48.1116510417514,-0.989050127839589,0.277083611666596,-3.56950063517172,0.000357662350417523,0.00175723282990034
"Pgbd5",3.02627233650083,-4.52405764911713,1.26746547458976,-3.56937347787042,0.000357835984202456,0.00175746003490818
"Supt6",159.090567084744,0.740887002107646,0.207597323808269,3.56886586260577,0.000358529920558094,0.00176024156014927
"Dars",144.755562843117,-0.842081164025671,0.236081484455874,-3.56690896775119,0.000361216891333703,0.00177280264419771
"Timm23",51.9904822061804,0.842489666963593,0.23621869037677,3.56656649657915,0.000361689062917037,0.00177448873115343
"Hes6",77.5369700526447,-0.871750206250461,0.244494967998715,-3.5655138974273,0.000363143917004533,0.00178099306043176
"Gtf3a",115.720986347505,-0.871978313170264,0.244812902695045,-3.56181518037249,0.000368299623404464,0.00180563667536887
"Ubqln1",257.364707519243,0.497871188092243,0.139883920634475,3.55917381950716,0.000372023261013722,0.00182324437262711
"9930111J21Rik1",4.26342441483956,3.30376183848237,0.928421087948589,3.55847350018973,0.000373016416905629,0.00182746253111863
"Pradc1",13.383237955202,-1.6163335044276,0.45439151176943,-3.55713842041964,0.000374916626531532,0.00183611990757154
"Magee1",29.823413193507,-1.13639230347229,0.319518268220763,-3.55658006598586,0.00037571400879076,0.00183937206007002
"Prmt5",62.8653992543098,-0.874438679249616,0.245880893305661,-3.55635066838064,0.000376042069199103,0.0018403250750872
"F830208F22Rik",11.6640959845266,1.9303574856678,0.542815976385967,3.55619136068912,0.000376270051881858,0.00184078781410004
"Dgcr8",36.2113473422515,0.837866338048056,0.235686003502871,3.55501101293802,0.000377963257930087,0.00184841584771481
"Evi2a",539.521463512183,0.658230827370149,0.185203721487531,3.55409071741824,0.000379288357981366,0.00185423890386638
"Tprkb",117.20552742273,-0.86600093370558,0.243690551730497,-3.55369105431428,0.000379865169607222,0.00185640094930968
"Snx33",23.1306846008383,-1.48069478428013,0.416726735756494,-3.55315523874942,0.000380639769046134,0.00185952771025512
"Brd4",347.264668003602,0.541630372508106,0.15244527020833,3.55294967018602,0.000380937339999379,0.00186032266995803
"Creb3l2",33.1886373198094,-1.47888379061543,0.416379328463249,-3.55177043988618,0.000382648541159311,0.00186788823051937
"Nxn",46.3633924384106,-1.27620838682454,0.359323690797628,-3.55169564242092,0.000382757322968851,0.00186788823051937
"Pex6",99.4501110073192,-0.71258759368549,0.200726834304735,-3.55003652677384,0.000385177704051886,0.00187903522103954
"Gm45606",8.75929058139267,-2.82130542983193,0.794815138254532,-3.54963726034171,0.000385762300608038,0.0018812218802363
"Trpm2",8.73973218615658,-2.78711273713476,0.785624440135362,-3.54764006152168,0.000388699020539525,0.00189487338776088
"Adamts10",37.9378394877418,-1.21180559969608,0.341596157857058,-3.54748018039232,0.000388935013772419,0.0018950239865109
"Amz2",54.739283861356,-0.877518912898295,0.247367294929259,-3.54743303131177,0.000389004633937291,0.0018950239865109
"Ube2j1",144.400657414084,0.616597765520041,0.173833908485672,3.54705115297378,0.000389568943424684,0.00189710312159793
"Cideb",16.8158368950055,-1.59058831321382,0.448450824627638,-3.54685112806858,0.000389864829539735,0.00189787409609392
"Csf2",4.45726184588088,4.52762507437398,1.27663939381388,3.5465183796718,0.00039035751169334,0.00189960219799694
"Mbd5",16.3436875682955,-1.5688197300058,0.44245790426583,-3.54569262946933,0.000391582668891634,0.00190489227786635
"Fhod1",21.4775605778435,-1.28537092148715,0.362537146196588,-3.54548750375541,0.000391887568483747,0.0019057035230179
"1110065P20Rik",64.2334163871454,-0.765005157124993,0.215894523043258,-3.54342086284288,0.000394971831687445,0.00191934885169426
"Ahr",51.4486711818083,1.4076545213371,0.397254852842468,3.5434545639026,0.000394921354687037,0.00191934885169426
"Polr2i",168.106005059269,-0.579002076037041,0.163431231982664,-3.54278719564727,0.000395922053008658,0.00192328895891107
"Ythdf2",71.8275015902423,0.859658274828387,0.242720451830875,3.5417628318663,0.000397462665429221,0.00193009325317196
"Ywhae",1111.011912184,0.68177695926409,0.192536591719995,3.54102538729673,0.000398575225483167,0.0019348148524862
"Lmna",376.069920271043,-0.743520465301359,0.210039198811575,-3.53991288058742,0.000400259137121033,0.00194180358070462
"Mir9-3hg",1.95044838449724,5.09031063129863,1.43798623013801,3.5398882997719,0.000400296418057693,0.00194180358070462
"Gipc2",8.8109103799301,-1.95708190029407,0.553070749808509,-3.53857422575986,0.000402294161039466,0.00195080852221458
"Invs",19.0733165704484,-1.41916134149709,0.401084139391981,-3.538313291691,0.000402691957157528,0.00195205138473129
"Stimate",34.9330283373638,-0.976368783174815,0.275952278612055,-3.53817981893686,0.000402895579488636,0.00195235244630321
"Dync2li1",6.97244939094157,-2.43907412014435,0.689776591778961,-3.53603492669109,0.000406180988541312,0.0019675817829761
"Zfand4",3.62879533907237,-4.15667063055819,1.17597229466833,-3.5346671425882,0.000408289122846594,0.00197709959241545
"Nagk",418.49000359696,-0.675176833332624,0.191058274456025,-3.533879049494,0.000409508429046956,0.00198230817092344
"Gtpbp8",54.1418520043294,-0.983738213003005,0.278400116766697,-3.53354094972377,0.000410032565381288,0.00198414916590678
"St3gal2",56.8315456599908,-0.724595071898411,0.205081120148763,-3.53321198642176,0.00041054313936242,0.00198592326460166
"Cog5",40.0082734791286,-0.887057895615346,0.251136017702588,-3.53218110142153,0.000412146993639787,0.00199298279854697
"Akirin1",334.636464595091,0.439568232285407,0.124459327762074,3.53182232452452,0.000412706551354308,0.00199429057179826
"Clint1",409.913552083317,0.635324905975897,0.179885058741958,3.53183811050844,0.000412681916210427,0.00199429057179826
"Ckap4",285.864044423234,-0.492049459554062,0.139370198021712,-3.53052134917257,0.000414741543009774,0.00200342238353041
"Setd6",29.1310613226261,-1.18882226087044,0.336772739762866,-3.53004302458546,0.000415492093880094,0.00200634544178151
"Mpzl1",20.361430174185,-1.43774616120973,0.407560514147319,-3.52768757350728,0.000419206629519683,0.00202357405908102
"Hk2",110.052704260485,0.960180087293249,0.272546129326091,3.52300027033012,0.000426690925123627,0.00205853411322065
"Slc35e3",14.941094465227,-1.60420080149797,0.455355282322792,-3.52296517417093,0.000426747431415705,0.00205853411322065
"Nedd9",46.8102322786025,-0.915815887616132,0.260035823384915,-3.5218835454856,0.00042849232879276,0.00206622865013104
"Selenbp1",31.978057934426,-1.75696904955645,0.499318242895216,-3.5187359455744,0.000433608050606503,0.00209016655002352
"Ifi207",344.605483934931,1.18966451928431,0.338155141546424,3.51810270825348,0.000434644102076356,0.00209442893197534
"Hopx",128.255955814226,0.960853829275248,0.273141894221215,3.51778269684643,0.000435168557369888,0.00209516955535553
"Kpna4",337.027190350289,0.750778676974678,0.213426974818881,3.5177309597899,0.000435253402844951,0.00209516955535553
"Mrpl40",185.897423325482,-0.577353450042708,0.164122133809346,-3.51782807499564,0.000435094152808056,0.00209516955535553
"Cipc",194.946181760682,-0.764287023270777,0.217302548192385,-3.51715628568759,0.000436196870766467,0.00209897873355221
"Tmpo",113.042644285947,0.735665429644958,0.209195853766382,3.51663484911372,0.000437054588002707,0.00210237276711484
"Batf3",52.2743554814462,-1.81381347519252,0.515885957656886,-3.51591945520424,0.000438233910003367,0.00210731091753449
"Cldnd1",258.826631071966,0.872907609764859,0.24830958046735,3.5154004453712,0.000439091352776483,0.00211069836338131
"Etfbkmt",8.69570188677096,-2.37453427807934,0.675543767476495,-3.51499694379456,0.000439759049101769,0.00211317166193243
"Fcho1",63.8567558187856,-0.866321457159258,0.246476931358149,-3.51481760335789,0.000440056117750025,0.00211386288317526
"Vps8",71.8200569966432,-0.886358254470891,0.252191344424629,-3.5146259935808,0.000440373716939165,0.0021146522098478
"Rapgef1",317.175328749285,0.828635425688053,0.235892483672613,3.51276739634523,0.000443465522846044,0.00212875795169938
"Sart1",183.184032427866,0.576476063052772,0.164119427662928,3.51254005245954,0.000443845100669063,0.00212983895959318
"Mrpl49",72.3863268407422,-0.769158223743638,0.219012051993013,-3.51194473885929,0.000444840485171125,0.00213387320355384
"Gm13835",47.4070185264577,1.45222930953598,0.413700288257851,3.51034154617469,0.000447531448178273,0.00214603540461156
"Atmin",67.6328348259134,-0.718482573493447,0.204690706269675,-3.51008888770388,0.000447956919344321,0.0021460738997123
"Snrpd3",149.945498385067,0.489421064558853,0.139428105630457,3.51020378815174,0.000447763382799185,0.0021460738997123
"Stx17",40.3793235682482,-1.02113464861711,0.290916606893789,-3.51005966802683,0.000448006148968646,0.0021460738997123
"Foxk1",81.4980403308324,-0.737615280389958,0.210162573668828,-3.50973661729268,0.000448550764921273,0.00214793694996664
"Farsa",126.390652128819,0.733486388718642,0.208999140479958,3.50951868526454,0.000448918515171562,0.00214895205944027
"Mnt",169.072754378824,-1.32434218983435,0.377396570121866,-3.50915269157508,0.000449536745812868,0.00215116508679651
"Camk1",163.82839535375,-1.05181500764093,0.299757432874232,-3.50888716104745,0.000449985772962894,0.00215256717191265
"Rsl24d1",23.5853713321319,1.01533134798616,0.289542925297701,3.50666951002936,0.000453752326314353,0.00216983261484673
"Zfand5",496.376197061004,0.840142609859776,0.239640821382742,3.50584097071652,0.000455167086945369,0.00217584377390794
"Stt3b",268.742997139897,-0.513202046754317,0.146432547487203,-3.50469930053746,0.000457123274467163,0.00218443806530966
"Kdr",51.0685822002279,1.5684171381005,0.447650474150125,3.50366464165636,0.000458902877946522,0.00219218286154786
"Tbc1d32",6.61962911307977,-3.09305149742477,0.882894164797818,-3.50330948005878,0.000459515241460422,0.00219434831124541
"Selenos",392.484921282765,0.756274378567644,0.215955878171165,3.50198561378462,0.000461804553335722,0.00220420303657715
"Tnfrsf8",6.90499761688557,1.97954330734852,0.565271861265534,3.50193144749273,0.000461898447285049,0.00220420303657715
