"","baseMean","lgFC_LMoDC_vs_LcDC","lfcSE","stat","pvalue","padj"
"Mcm3ap",169.181986236903,-0.50497071607635,0.169426891331262,-2.98046379832959,0.00287812254655674,0.0277561073673437
"Cdk6",126.502628850198,-0.565735150166843,0.190016152645922,-2.9773003099428,0.00290799012030661,0.0279731471572786
"Fam118b",66.1860016825271,-0.565155275145493,0.189796512746709,-2.97769051162555,0.00290429085964927,0.0279731471572786
"Klf5",11.8504007163086,-1.34920925721551,0.45313487080147,-2.97750039591774,0.00290609269212898,0.0279731471572786
"Slk",252.630071459358,-0.466597184109466,0.156784354061007,-2.97604430559382,0.00291992673999506,0.0280642874445225
"Ulk1",102.380996873077,-0.46878793405115,0.157654705747566,-2.97351057063761,0.00294414265602591,0.0282731947228638
"Tuba8",139.869383653198,0.522470444320003,0.175755048295191,2.97271941482149,0.0029517415097218,0.0283223076341067
"Rps6-ps2",35.3806749772775,0.868589345216053,0.292225880576414,2.97232176528227,0.00295556758839074,0.0283351681581716
"Mettl26",64.8064133007015,0.581387971583171,0.195633232481473,2.97182622915679,0.00296034183920109,0.028357089600885
"Gm11772",5.3841217413561,2.19018618446031,0.737416289948252,2.97008109844441,0.00297721141149067,0.028494737934158
"Cct3",644.852982652087,0.295970533584112,0.0996926759519992,2.96882926210766,0.00298936645206268,0.028539186086317
"Gm12799",7.45797367817539,1.52227355752933,0.512750750739662,2.96883730610514,0.00298928820239745,0.028539186086317
"Gm9895",6.94937178816388,1.78352098177594,0.60074290189763,2.96885901796283,0.0029890770050969,0.028539186086317
"Nfkbiz",157.910214777554,-0.36737734175569,0.123792976745337,-2.96767515746428,0.00300061263315059,0.0286225802554674
"Ehmt2",295.072375890286,0.331698209796217,0.111819266024927,2.96637799180576,0.00301329893412285,0.0287195606605906
"Gtf2f1",196.639198661859,0.388687697879807,0.131065080554917,2.96560835452236,0.00302084910678015,0.02876746780968
"Larp7",167.337200370329,-0.36794986262833,0.124195536904243,-2.96266574306955,0.00304987562837511,0.0290060177203221
"Niban2",92.3581248286986,-0.638341165300789,0.21546992303717,-2.96255345666351,0.00305098826622214,0.0290060177203221
"Irgm2",62.8343357242972,0.960813859673822,0.324499692476861,2.96090838280944,0.00306733168118318,0.0291370948615059
"Anln",26.1406823071297,-0.899677432766257,0.304242111236468,-2.95711014201777,0.00310537169842113,0.0294738817571211
"Dtx4",57.8301002168659,-0.648961981585632,0.219573567661141,-2.95555602843393,0.0031210600326027,0.0295735355873967
"Hspa2",21.2659086381671,1.19672367518465,0.404903073188387,2.95558061775406,0.00312081124884454,0.0295735355873967
"Dnajc17",21.1048664178584,0.986550297008697,0.333877429505039,2.95482775960993,0.0031284365342654,0.0296188106761556
"H2-Aa",7577.90897935247,0.466962956219125,0.158108724532103,2.95342940499348,0.00314264478718039,0.0296451440177967
"Lars",178.409551464203,-0.352643841442053,0.119407738680594,-2.95327459793328,0.00314422134551418,0.0296451440177967
"Marchf1",33.8943076570406,0.947316470102478,0.320731920327018,2.95360832540956,0.0031408235556848,0.0296451440177967
"Rbm8a",376.096226386533,0.355629013792268,0.120411433388756,2.9534488859052,0.00314244644422434,0.0296451440177967
"Sirt6",30.4617677271389,0.763118747958452,0.258329982521342,2.95404637320954,0.00313636872639616,0.0296451440177967
"Tcp1",782.988487230591,0.258817276730411,0.0876641754321694,2.9523722256496,0.00315342548221975,0.0297073529519198
"Smchd1",103.409483896917,0.901105332385633,0.305546867996456,2.94915584733169,0.00318643246140094,0.02999351249175
"Fmnl2",30.597214185331,-1.00492815963417,0.340831224271764,-2.94846272310098,0.00319358652084014,0.0300360501246343
"Oaz1-ps",9.60539860087616,1.82137343950165,0.617800065011281,2.94815999973777,0.00319671566060279,0.0300406939944033
"Cd247",133.577463727744,0.527924274847685,0.179287304145127,2.94457143725218,0.00323402278364528,0.030323573855179
"Csrp1",271.786650968396,0.421655040884811,0.143225458613686,2.94399504785052,0.00324005183889917,0.030323573855179
"Gatad2a",372.485681150259,0.277214951219051,0.0941656599665869,2.94390706035954,0.00324097309188145,0.030323573855179
"Spsb1",45.7220654185965,0.871319868586101,0.296042338598388,2.9432272178073,0.00324809927863615,0.030323573855179
"Tcf4",346.081065933822,0.456692671072074,0.155078843589303,2.94490634893783,0.00323052429177614,0.030323573855179
"Ube2r2",91.3244130173321,0.736082644149652,0.250077312973317,2.94342031829249,0.00324607372723669,0.030323573855179
"Ubn1",220.561770527123,-0.32901725979409,0.11175999909223,-2.94396262049509,0.00324039133437087,0.030323573855179
"Zdhhc14",18.4889979838926,1.0247313596912,0.348129880252762,2.94353176161491,0.0032449052525695,0.030323573855179
"Haghl",44.40059080138,0.67181108487536,0.228324443982384,2.94235287802646,0.00325728519355359,0.0303844467441222
"Il1rn",371.186708974945,0.869748737839719,0.295629293449276,2.94202488424562,0.00326073723445891,0.0303917773798831
"Fau",3096.14909471393,0.416468756343109,0.141571225616257,2.94176132565235,0.00326351352821686,0.0303928028661307
"H2-DMb2",238.976276715887,0.594846732563005,0.202283969282112,2.94065187011143,0.00327522402480998,0.0304646308022448
"Psmb2",270.901257841403,0.357271010382104,0.121499078232315,2.94052445154339,0.00327657139780262,0.0304646308022448
"Ifi27",338.891324576391,-0.445039203701523,0.151383487882004,-2.93981338340156,0.00328409978203485,0.0305097419848535
"Chd8",283.319273855065,0.329511384527325,0.11214995415864,2.9381321374525,0.00330196256773375,0.0306507095355025
"Zfp36l1",631.075431855495,0.401511679682833,0.136729565836563,2.9365388328869,0.00331897262987435,0.0307835386557671
"Rnf122",31.9343925563557,0.835778205887193,0.284880298081719,2.93378731879678,0.00334853571698551,0.0310324866974942
"Slc25a10",47.6810481390629,0.625338585881662,0.213205419802841,2.93303325243765,0.00335667938951718,0.0310826875394853
"Nipal3",70.8091853044393,-0.651480352616519,0.222150090166685,-2.93261349625246,0.00336122043043074,0.0310994737714935
"Fndc3b",31.2787192942738,-0.924891805181817,0.315539222687793,-2.93114687075509,0.00337713075247535,0.0312213409955122
"Gm2451",26.8162683584559,1.53247665129244,0.523039265395294,2.92994570901718,0.00339021230204087,0.0313168800899221
"Smdt1",544.950046228269,-0.291421714703614,0.0994889866972295,-2.9291856755008,0.00339851344980457,0.0313681415500586
"Bnip3",62.1555420548258,0.65399815422755,0.223343562164724,2.92821582985769,0.0034091330548239,0.0314407020161308
"Cystm1",66.7908947296271,-0.81392951442655,0.278147194072924,-2.92625462981718,0.00343070014705973,0.0316140266583136
"Ubald1",232.253249333385,0.387045992294424,0.13232028583465,2.92506919746291,0.0034437963602171,0.031709074887007
"Tnip2",56.7431447049806,0.550954172026537,0.18849924831361,2.92284545936175,0.00346848620117692,0.0319106329356059
"Lmo2",204.105999688638,0.441743059033107,0.151188843706283,2.92179666306125,0.00348018665004198,0.031972740501616
"Msra",131.593550900034,-0.52445456656356,0.179500913052101,-2.92173759813319,0.00348084664992591,0.031972740501616
"Lonrf1",12.0806067054399,-1.31036506354298,0.448634901553613,-2.92078270996129,0.00349153252439151,0.0320450718563114
"Rnaseh2b",118.899335151786,-0.444878848460964,0.152369551976597,-2.91973588351363,0.00350328154925229,0.0321270365083885
"Cdh17",17.8337833784056,1.12237868747216,0.384797480690965,2.9168036273438,0.00353638341298453,0.0323997355248029
"Klhl2",51.663589243631,-0.583062855201987,0.199911893947068,-2.91659912619491,0.00353870258166327,0.0323997355248029
"Hsd17b4",131.601465239685,-0.444324578544574,0.152358699721217,-2.91630592383362,0.00354203009085088,0.0324041741618051
"Rps16",2647.78151738523,0.602124020826439,0.206500921018141,2.9158418173522,0.00354730298463519,0.0324263887103901
"Lck",351.08046040008,0.68640330222817,0.235452434637064,2.91525251495582,0.00355400856838743,0.0324499189230877
"Rpp30",25.1156988822403,-1.5293602980258,0.524631135911321,-2.91511538934722,0.00355557055311313,0.0324499189230877
"Zfp513",149.603574803569,0.410932972575386,0.14100179716516,2.91438109894477,0.00356394541633958,0.0325003310406839
"Srpk2",115.931662321624,-0.451288207576005,0.15493640934868,-2.91273180702409,0.00358282167976954,0.0326463503818489
"Dpagt1",62.1639893717175,0.560521899159327,0.192516881003215,2.91154674976252,0.00359644084312383,0.0327442725006138
"Foxp4",144.35640083306,0.459839471650626,0.157999685237445,2.91038220082255,0.00360987017279511,0.0328213461592917
"Slc17a5",23.5042377750371,-0.91813622854845,0.315476753573534,-2.91031341659361,0.00361066480250476,0.0328213461592917
"Pik3r5",261.695975010615,-0.398950596072173,0.137126589274013,-2.90935987093626,0.0036216970391537,0.0328953980472614
"Cd40",238.469343637542,0.480125633701219,0.165055413264097,2.90887541466449,0.00362731378892123,0.0329201830254085
"Guk1",190.254453664893,0.375145850026136,0.128986727378933,2.90840660623975,0.00363275665982206,0.03294335176238
"Vcpkmt",31.3119921420622,0.773551602350443,0.266066775465482,2.90735888010489,0.00364494762933006,0.0330276295919979
"Ankrd10",197.94644311636,-0.417543001249185,0.143656923115171,-2.90652891761046,0.0036546311734074,0.0330365905992633
"Hbb-bt",1212.5802116908,1.51189500001725,0.520085136853379,2.90701443452994,0.00364896359425772,0.0330365905992633
"Jmjd8",32.4428228877222,0.705877921278354,0.242845691559328,2.90669320400895,0.00365271251544568,0.0330365905992633
"Chdh",16.3440373733733,-1.24251667940364,0.427921445082898,-2.90360928081775,0.00368888206360494,0.0333197833938452
"Gm11425",20.0832224167764,0.956684950035916,0.329677597652505,2.90188037297064,0.00370930157721346,0.0334776949158007
"Mtarc2",287.071168480318,0.366177763571098,0.126198719530258,2.90159650536947,0.00371266403981955,0.0334815327451765
"Jade1",119.871272678371,-0.449511423229703,0.15493583294103,-2.90127477096141,0.00371647839139677,0.0334894365087208
"Phf10",193.956959271811,-0.336399249495318,0.115961521067626,-2.90095582050133,0.00372026325364607,0.033497062265649
"Ralgapa1",109.096503058874,-0.48176079971827,0.16609227908141,-2.90056107594343,0.00372495238697866,0.033512811569984
"Kif13b",69.1129726545095,-0.5708657902785,0.196913756357254,-2.89906505690134,0.00374277226033666,0.0336200638263023
"Nfkbid",144.038232848096,0.427370754851497,0.147407077307811,2.89925533194769,0.00374050150078493,0.0336200638263023
"Vsir",96.701167818266,-0.48251849843804,0.166466600575281,-2.89859044859771,0.00374844174024542,0.0336444782653996
"Serpine1",16.488723625835,1.19999571313564,0.414037192036368,2.89828000048419,0.00375215445029983,0.0336513049401792
"Arl14ep",101.601770041175,-0.480495484515456,0.165810050487351,-2.89786706597807,0.00375709799486635,0.0336691509775798
"Prelid3b",321.759115891211,-0.313740503666459,0.108279686350363,-2.89750103866466,0.00376148492726474,0.0336819848278796
"Cdc14b",26.2950661536524,-0.983598961136418,0.339494063971457,-2.8972493646284,0.00376450400645379,0.033682559787729
"Nectin2",16.4241923897125,1.32092494933581,0.45600475838879,2.89673501215878,0.00377068102443706,0.0337113670569082
"Psmb5",312.106196263627,0.523606416394105,0.180843757729089,2.8953524466047,0.00378733036723057,0.0338336824890762
"Amdhd2",81.6058962020845,0.538296024051258,0.185997794793854,2.8940989577208,0.00380248303693588,0.033942446466744
"Ap1m1",341.176033857346,-0.285452751744916,0.098694957833626,-2.89227289833909,0.00382465576005397,0.0341021337485243
"Thoc1",41.1638321279627,-0.986593283615349,0.341129949415781,-2.89213329203428,0.00382635573860536,0.0341021337485243
"Tbl2",7.74515516246354,1.45053327072046,0.501660662798573,2.89146305119578,0.00383452678975864,0.0341482584972334
"Timm21",40.5119450776552,-1.2510910583012,0.432912482092799,-2.88993990714505,0.0038531547514677,0.0342873622263702
"Fcgr1",14.5901399545983,1.41116200528653,0.488387239010473,2.88943259071572,0.00385937742938507,0.0343060774479857
"Sap18",121.683502263693,0.630094544902165,0.218080286507085,2.88927786639575,0.0038612770739333,0.0343060774479857
"Akr1c18",7.35947596184069,-2.49611523632726,0.864537890021307,-2.8872247996739,0.00388656436579557,0.0345038529639437
"Arhgef40",70.0600869334611,0.739560883501637,0.256278356527993,2.88577191426174,0.00390455011453045,0.0346162680996312
"Slc38a7",57.339700835348,-0.685441313593342,0.237529403318351,-2.88571142779604,0.00390530053304024,0.0346162680996312
"Rpl6",1541.47152705367,0.590680161129892,0.204723046626615,2.88526460925138,0.00391084799615941,0.0346385052899931
"Tex264",135.1377894027,-0.388458802118049,0.134696440069036,-2.88395745217135,0.00392711808951922,0.0347556048931907
"Pttg1ip",156.831778831432,-0.39181713883356,0.135879338593215,-2.88356672096081,0.00393199341413681,0.0347717555684604
"Cox8a",473.153280297275,0.453366763747916,0.157248176773902,2.88312890520687,0.0039374627629857,0.0347931302599023
"Galk1",83.864407481684,0.817245664727442,0.283590925811216,2.88177649686674,0.00395440118706267,0.0349157390637702
"Ppp2r5e",115.458031093891,-0.748568496353336,0.259918985950579,-2.88000698993058,0.00397666354351666,0.0350851298239524
"Ddi2",135.062178090647,-0.375046980648279,0.13040660100448,-2.87598156657264,0.00402773232589112,0.0354807734024983
"Mrtfb",23.2926454561602,-0.985397885983208,0.34261192424379,-2.87613423892986,0.00402578462763573,0.0354807734024983
"Ergic1",111.917542144932,0.430807362619362,0.149820569639534,2.87548875068275,0.00403402520079316,0.0355087669991052
"Xrcc4",15.821961390454,-2.43536477757324,0.847052655396798,-2.87510435397007,0.00403893984167612,0.035524595104372
"Ppp1r14b",175.780086089814,0.735295369281582,0.255893054479338,2.87344793620005,0.00406017993049626,0.0356838789728041
"Glyr1",414.96492472668,-0.254520826385605,0.0886073102010989,-2.87245855683868,0.00407291496227368,0.0357682262364851
"Rad9a",127.686412769242,0.40918405572887,0.142606768891089,2.86931720640393,0.00411359026403153,0.036097625419319
"Rabggtb",116.777091058401,-1.08381496455858,0.37776072135358,-2.86905150084182,0.00411704756434199,0.0361001732199495
"Ppil4",146.39991973497,-0.421907106303866,0.147128532559625,-2.8676090148108,0.00413586292052071,0.0362372801160766
"Kat6a",65.9687209596943,0.49849693075678,0.173859447178614,2.86724097451345,0.00414067600467016,0.0362515866184602
"Stx8",93.087555140469,0.449013386519138,0.156659032798494,2.86618255263131,0.00415454596125122,0.0363451031560266
"Spast",71.0207168700105,-0.583956177391224,0.203923439292427,-2.8636049853682,0.00418849986391245,0.0366140413717316
"Aebp2",474.712441918763,-0.340798732396338,0.119033536437094,-2.86304803332832,0.00419586950143898,0.0366251928899645
"Nsd3",269.369096115847,0.357369230732872,0.124822342010712,2.8630229570777,0.00419620158911252,0.0366251928899645
"Tmem160",278.765605124217,0.477312212747479,0.16677531702971,2.86200752754347,0.00420966908659428,0.0367146273283001
"Rrp7a",65.8943449962789,0.693707941864272,0.242767327462221,2.85750125074893,0.0042699095143804,0.0372115432373258
"Gnptab",119.479645838442,0.51524244914344,0.180348830168013,2.85692149299466,0.00427771627954943,0.0372420298902534
"Tmcc2",19.8749274413787,1.10002733010528,0.385061652073115,2.85675637701884,0.00427994202616299,0.0372420298902534
"Csnk1g2",290.403815894272,0.481038043952738,0.168424411724237,2.85610642203308,0.00428871356021132,0.037277444839822
"H2-DMb1",153.399285813032,0.420826586607919,0.147349776160356,2.85597031481029,0.00429055247213321,0.037277444839822
"Rps19-ps4",6.84080206711082,2.04331502626285,0.716097080778673,2.85340504955136,0.00432534514772967,0.0375511114538998
"Ccnd3",504.199425805097,0.462950411030359,0.162261238184354,2.85311770211179,0.0043292583283724,0.0375564807344878
"Rere",314.023087030101,0.346793782498787,0.121604855110498,2.85180868957631,0.00434712548777088,0.037682801091331
"Sec11a",255.822963976571,-0.513916011118487,0.180234238079441,-2.85137838734044,0.00435301341300888,0.0377051670933801
"Rpl21-ps8",80.4319230697908,0.625740298174105,0.219499682450836,2.85075719102355,0.00436152613845238,0.0377502175035829
"Tmem176a",219.632459738017,0.411246664126749,0.14427559140311,2.85042438660129,0.00436609301615109,0.0377610730585024
"Zfx",44.7529645176161,-0.707855077061222,0.248447738550119,-2.84911056623857,0.00438416415820276,0.0378886180738083
"Mrpl2",174.497351118182,0.340799737562207,0.119640700606895,2.84852676249346,0.00439221591038904,0.0379294463352459
"Pgls",324.963370422467,0.356992346319177,0.125346809385694,2.84803696295697,0.00439898150485749,0.0379304010392364
"Rasa3",409.196109723075,-0.357234545976862,0.125425887704503,-2.84817235512408,0.00439711039064833,0.0379304010392364
"Chpf",47.5661474556813,0.703185982730005,0.246955552215733,2.84741920730627,0.00440752802440011,0.0379591358348181
"Ltb",858.199129907709,0.355349408538993,0.124812123540817,2.84707445445219,0.00441230414783174,0.0379591358348181
"Tspan17",16.4038980900036,-1.17590945751293,0.41302270942551,-2.84708184484226,0.00441220171395884,0.0379591358348181
"Uso1",285.133636264244,-0.307251814945444,0.107977907430095,-2.84550629159358,0.00443408834901367,0.0381177775945753
"Numb",71.2082889811326,-0.501624664653612,0.17634058435593,-2.8446353769653,0.00444622874983689,0.0381933395021784
"Fcgr4",30.8106414170459,1.04066697641536,0.365979839042514,2.84350902808739,0.0044619745279729,0.0382997346719602
"5830428M24Rik",38.5031403905573,0.887833639792236,0.312342625730808,2.84249912324619,0.00447613542237088,0.0383923759816446
"Gm6548",35.8898095614003,1.25554234066233,0.441753298324137,2.84217988960226,0.00448062018246488,0.0384019469623438
"Atxn1",63.240952241539,-0.602994415265194,0.212259911071668,-2.84083043388065,0.00449962305232399,0.0385358401002563
"Lag3",15.6074181513105,1.54399529940896,0.543705016036015,2.83976651653088,0.00451465645025263,0.0386355622195418
"Cxcl16",469.655064159584,0.402627795198359,0.141806346976447,2.83927908576075,0.00452155914665715,0.0386656059360427
"Rab3a",19.2382694080976,1.10214150040301,0.388358132456146,2.83795138634689,0.00454040973067876,0.0387976990404852
"Rara",185.355877488882,0.348511186707873,0.122867305072493,2.83648433977004,0.00456132152258055,0.0389471940343788
"Pitpnm1",328.249272318879,0.370087953968151,0.130559227407856,2.83463651950105,0.00458778512153527,0.0391438342817219
"Fdxr",39.8059538806523,0.804556445501154,0.283871902769091,2.83422359752033,0.00459371776852166,0.0391480267771897
"Hmgn1",102.582827043647,0.627493413755749,0.221409024431861,2.83409140781821,0.00459561846864757,0.0391480267771897
"Smg9",109.090795595654,-0.441888962367892,0.155930418192353,-2.83388557210683,0.00459857951176919,0.0391480267771897
"Gm15427",130.872700956307,0.854069935953326,0.301559206031861,2.83217994632566,0.00462318229414083,0.0392987732818131
"Gm5431",7.88123691911237,1.80683845709631,0.63794937508072,2.83225993734642,0.00462202580578102,0.0392987732818131
"Rpl6l",13.842982797978,3.35195786655062,1.18386448210058,2.83136956740447,0.00463491331448598,0.0393691332875005
"Nol11",67.4594652949219,-0.537642257162636,0.189990421433531,-2.8298387524275,0.004657146920179,0.0395285314542967
"Thap1",51.6837177189396,-0.57586934751351,0.203594151065606,-2.82851616561393,0.00467643392252857,0.0396627011033506
"Tcof1",515.044971203221,0.368540959807406,0.130312536634976,2.82813127059096,0.00468206033370741,0.0396808964638891
"Tgfbr1",91.2887039196621,-0.517067381216719,0.182880050496256,-2.827358040495,0.00469338196957552,0.0397472964867692
"Arhgap25",280.13633462865,0.42298541015663,0.149633316421318,2.82681304052397,0.00470137674413916,0.0397854443254954
"Gm5962",9.21360558588978,2.46337252297637,0.871686277499779,2.82598520426632,0.00471354411958115,0.0398588200438468
"Dnajc15",159.365611656519,0.390080138108,0.138138680575826,2.82382991123097,0.00474535602538427,0.0400980825302856
"Ift22",31.6667886610466,0.759185748093411,0.26889253848977,2.82337974998251,0.00475202484206502,0.0401246897590364
"Zzef1",251.765264914424,-0.330381643242233,0.117096776002614,-2.82144098685396,0.00478084327113041,0.0403381439286569
"Tk1",75.1989282688946,0.680235033826307,0.241146708147986,2.82083483142081,0.00478988577078117,0.0403845472641527
"Lypd6",6.53812453451136,-1.9876191298175,0.70475222877158,-2.82030910818405,0.00479774092981311,0.0403937911330499
"Ptges3",238.684735934354,0.350872745138935,0.124410291434676,2.82028714098116,0.00479806940908409,0.0403937911330499
"Hcar2",50.1675403439743,-0.981156962241243,0.347973512379461,-2.81963117115449,0.00480788761828212,0.0404465763548323
"Sap18b",17.0984647720177,1.16701885604874,0.414078158860937,2.81835405001565,0.00482705506130349,0.0405333129967212
"Slfn10-ps",30.5163160376789,0.83291606390943,0.295523955575276,2.81843839795678,0.00482578701114583,0.0405333129967212
"Zxdb",5.59551341275229,-3.20931813187454,1.13876936019299,-2.81823365122032,0.00482886560659245,0.0405333129967212
"Chchd7",126.362225408195,-0.425596822570635,0.151058896874834,-2.81742308050402,0.00484107089184328,0.0406058624695523
"Bcl7b",148.59986459087,-0.40009043102287,0.14208028806235,-2.81594608568991,0.0048633827441022,0.0407330638501257
"Eif5",577.230036692739,-0.255788370644542,0.0908342199747445,-2.81599127196404,0.00486269877174881,0.0407330638501257
"Cpeb4",55.5323768513306,-0.708223093696185,0.251564174198552,-2.81527803373626,0.00487350502563359,0.040787873558882
"Asnsd1",211.286828778642,-0.400186402535164,0.142197656977191,-2.81429674048255,0.00488840808109044,0.0408825852651136
"Nono",232.414053269896,0.577134635293705,0.205127471308114,2.81354141214373,0.00489990743748784,0.0409487132550761
"Chst3",200.050328960908,0.544249483018467,0.19354732582003,2.81197108103956,0.00492389300453982,0.0410288423675068
"Cxxc1",223.960836617746,-0.45005428644378,0.160041702346373,-2.81210634381871,0.00492182280046114,0.0410288423675068
"Cyp20a1",42.3006997986367,-0.689996029969068,0.245356846135905,-2.81221429454988,0.00492017117364636,0.0410288423675068
"Ly9",119.040350601905,0.473833512599673,0.168495588074034,2.81214195585631,0.00492127788725601,0.0410288423675068
"4931414P19Rik",16.8368313519725,1.05366530647371,0.374915523239304,2.81040725486623,0.00494788470255059,0.0410355317740422
"Agpat5",17.1114380458084,-1.02941270578534,0.366302995722865,-2.81027651372025,0.00494989527057707,0.0410355317740422
"Atp5mc3",1931.71451710265,0.187903730282481,0.0668613562795302,2.81034876853086,0.00494878402782455,0.0410355317740422
"Fmc1",185.587602062576,-0.384791480833621,0.136886868395493,-2.81101821777296,0.00493849895838626,0.0410355317740422
"H2-Eb1",2484.00859225986,0.607692694413527,0.216133161637538,2.81165874690088,0.0049286763045752,0.0410355317740422
"Ifngr1",271.608861914688,0.425624231191258,0.151411647452516,2.81104022281204,0.004938161212849,0.0410355317740422
"Ring1",33.3421868436704,0.84044487872947,0.298995796895863,2.81089195050521,0.00494043738232957,0.0410355317740422
"Trim35",307.098068974545,-0.356502541279321,0.12687502621177,-2.80987166603044,0.0049561258006991,0.0410573241294833
"Mex3c",32.39984564794,-0.950342492486057,0.338454374573946,-2.80788952331424,0.0049867330962162,0.0412564104623477
"Mtdh",647.8878573646,-0.283576906009755,0.1009944411345,-2.8078466777404,0.00498739658014871,0.0412564104623477
"B3galnt2",84.5268443680744,-0.520989149849882,0.185646170573091,-2.80635548927072,0.00501053813123251,0.0414177840158952
"Josd1",80.5443891277805,-0.528010807374478,0.188165178102141,-2.80610266309667,0.00501447131825788,0.0414202598237838
"Bltp2",237.552996775714,0.313813353801696,0.111851165324191,2.80563329753547,0.00502178058574645,0.0414206055694094
"Reps1",98.7701917468406,-0.430765295750212,0.153530124084716,-2.80573795089569,0.00502015002120878,0.0414206055694094
"Brk1",443.177291939497,0.256952985359386,0.0916320847180553,2.804181375443,0.00504445189478476,0.0415775178225969
"Gm7287",9.04474813382644,1.20193601922556,0.428819289838595,2.80289634283467,0.00506459442327561,0.0416832576396525
"Ino80",105.596648992481,-0.531075940886351,0.189461916932699,-2.80307488430512,0.00506179149303852,0.0416832576396525
"Sort1",123.660642663464,-0.559788922023485,0.199761671346956,-2.80228393289329,0.00507421933694927,0.041732342151432
"Acot1",8.84089258946699,-1.73659944715641,0.620261133789955,-2.79978762581066,0.00511362373588032,0.0420260973073539
"Golgb1",150.718540375885,-0.334493970069894,0.119526399485747,-2.79849448748584,0.00513414457985634,0.0421111687308581
"Kif18b",61.5863274986678,-0.588674326901583,0.210352348099761,-2.79851559642397,0.00513380900493298,0.0421111687308581
"Ppp4r1",118.446057056068,-0.442519803565639,0.158141825490245,-2.79824646132553,0.00513808900897833,0.0421111687308581
"Spata2l",18.6279510221711,0.849983413249831,0.303760260608767,2.79820478013278,0.00513875214533061,0.0421111687308581
"Nab2",93.2143958898151,0.465348465630556,0.166322460611019,2.79786905461238,0.00514409626755058,0.0421246791334835
"Rpl19-ps9",14.889845918225,1.61076952491139,0.576155213568086,2.79572151215297,0.00517840011282284,0.0423558869190328
"Setd3",186.673717831357,-0.347128799900488,0.12416807303501,-2.79563652246268,0.00517976194097129,0.0423558869190328
"Cab39",255.077253865367,-0.335685527604283,0.120092246843959,-2.79523063666594,0.00518627009643058,0.0423787045370696
"Sccpdh",31.277985412153,-0.736763238381663,0.263773711357602,-2.79316401391806,0.00521952198430172,0.0426198646841371
"Tpt1",8039.79599867355,0.424993671016813,0.152205600565339,2.7922341191011,0.00523454669662944,0.0427119526090759
"Keap1",342.651704000673,0.290320727552693,0.104080546284876,2.7893851244599,0.00528082268534426,0.0430288114511551
"Zmpste24",45.4119562259704,-0.802823808810594,0.287814570430422,-2.78937861835828,0.0052809287849957,0.0430288114511551
"Pex16",74.7031680904806,0.490001091455785,0.175750565514323,2.78804844821879,0.00530266130375277,0.0431750258581984
"N4bp1",347.49250730764,0.319477173514595,0.114602112874933,2.78770753435624,0.00530824419438041,0.0431896328135205
"Gm8692",104.40059363942,1.5462964335821,0.554801429674702,2.78711688700721,0.00531792935098746,0.0432375725191912
"Gm54891",16.0875728654163,0.929600715259951,0.333608074056544,2.78650544621528,0.00532797227832958,0.0432883506776043
"Ggct",50.4345032084215,-0.611091695452867,0.219433408244155,-2.78486170516447,0.00535505573179004,0.0434774076115916
"Cd164",353.243507950145,0.338031603497298,0.121458534367164,2.78310293515845,0.0053841721065202,0.0436826888556753
"Pan2",64.8230574245364,-0.623681624163569,0.224138616580048,-2.78257104322239,0.00539300566748549,0.043723237271456
"Ppp3r1",100.229075514268,-0.623323908379764,0.224097114873131,-2.7814901085748,0.00541099795641228,0.0438379287172307
"Gtpbp2",323.241872940645,-0.359975680184761,0.129626717337126,-2.77701763632999,0.00548602021251697,0.0443511662428943
"Mrps2",57.4153269359028,0.562203798238657,0.202422176496153,2.77738243887196,0.00547986595029217,0.0443511662428943
"Slc39a8",16.2399257171695,-1.40466120736342,0.505789570926719,-2.77716522464029,0.005483529629174,0.0443511662428943
"Map2k7",168.040015519264,-0.413437101227196,0.148974579430938,-2.7752191199765,0.00551645268714143,0.0445340256237431
"Spdl1",78.0887787338956,-0.509204515125928,0.183476561120185,-2.77531098259672,0.00551489460635325,0.0445340256237431
"Cacybp",370.450776274783,0.299460691195231,0.107968517073246,2.77359270380714,0.00554410417418884,0.0447255792509402
"Chmp2b",106.682665119432,-0.42951495592189,0.154984762068019,-2.77133667975298,0.00558266701373242,0.0449842785714638
"Klf4",54.6572772864024,-0.874819612609471,0.315676729979735,-2.77125150360507,0.00558412768283283,0.0449842785714638
"Tmem131l",299.353485058656,-0.398440657353999,0.143788178068041,-2.77102514759909,0.00558801109370934,0.0449842785714638
"Dnajc21",155.677478080575,-0.354920217510248,0.128111527840893,-2.77040031831513,0.00559874344535862,0.0450318512893195
"Rab10os",107.152620757635,-0.678779952050498,0.245027337889338,-2.77022130631423,0.00560182166227345,0.0450318512893195
"Myo5a",122.691575247491,-0.472999327022491,0.170797589880792,-2.76935598068228,0.00561672298793979,0.0451198205352542
"Clpx",80.9708336415249,-0.484903622709106,0.175125197890867,-2.76889692944863,0.00562464258135325,0.0451213140644459
"Gm17084",22.2187347864815,-1.02750105314453,0.371088203701273,-2.76888632647475,0.0056248256237896,0.0451213140644459
"Fmnl3",96.6160740292083,0.577118791604377,0.208487021694192,2.76812814013378,0.00563792837002339,0.0451946170815026
"Zc3h7a",340.827616919636,0.263622685171275,0.0952782132766243,2.76687267849882,0.00565968543317585,0.0453371428339926
